Flosports,Amy Loesch & Timothy Sullivan & Mark Floreani & ,2006,201-500 employees,VC-funded,Sports and Fitness,On-Demand Services,B2B SaaS,Medium,https://www.flosports.tv/careers/,https://www.linkedin.com/company/flosports/about/,"979 Springdale Rd, Suite 120, Austin, Texas 78702, US"
Flying Manta,Rodrigo Carvalho & ,2016,1-10 employees,Self-funded,Sports and Fitness,Payments,Fintech,Startup,flyingmanta.co,https://www.linkedin.com/company/flying-manta/about/,"48 East Ave, Austin, TX 78701, US"
Fme Addons,Paul Simmons & ,2013,11-50 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,www.fmeaddons.com,https://www.linkedin.com/company/fmeaddons/about/,"Austin, TX"
Forcepoint,Matt Santangelo & Matthew Moynahan & ,1994,1001-5000 employees,Acquired,Horizontal,Cybersecurity,B2B SaaS,Large,https://www.forcepoint.com/company/careers/,https://www.linkedin.com/company/forcepoint/about/,"10900 Stonelake Blvd., 3rd Floor, Austin, TX 78759"
ForeFlight,Stephen Newman & Tyson Weihs & ,2007,51-200 employees,Acquired,Aviation,On-Demand Services,B2B SaaS,Medium,https://www.foreflight.com/about/careers/,https://www.linkedin.com/company/foreflight/about/,"Austin, TX"
ForgeRock,Mike Price & Atri Chatterjee & Fran Rosch & ,2010,501-1000 employees,VC-funded,Horizontal,IT Mgt,B2B SaaS,Large,https://www.forgerock.com/about-us/careers/,https://www.linkedin.com/company/forgerock/about/,"Austin, TX"
Fortigo,George Kontoravdis & ,2000,11-50 employees,Self-funded,Horizontal,Logistics and Supply Chain,B2B SaaS,Small,http://www.fortigo.com/company/careers/,https://www.linkedin.com/company/fortigo/about/,"Austin, TX 78755"
Front Gate Tickets,Katie Chesley & Ben Taylor & ,2003,51-200 employees,Self-funded,"Entertainment, Hospitality, Travel",Sales and Marketing,B2B SaaS,Medium,https://weare.frontgatetickets.com/careers/,https://www.linkedin.com/company/front-gate-tickets/about/,"Austin, TX"
FSMLabs,Hank Karl & Cort Dougan & ,1998,11-50 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Small,https://fsmlabs.com/about/careers/,https://www.linkedin.com/company/fsmlabs/about/,"11701 Bee Cave Road, Suite 200, Austin, TX 78738"
Furcadia by Dragon's Eye Productions,Manda Dee & ,1991,1-10 employees,Self-funded,Horizontal,Games and Entertainment,Consumer,Startup,www.furcadia.com,https://www.linkedin.com/company/dragon's-eye-productions/about/,"Round Rock, TX"
GameSalad,Tan Tran & ,2007,1-10 employees,Angel or Seed Funding,Education,eLearning,B2B SaaS,Startup,https://gamesalad.com/jobs/,https://www.linkedin.com/company/gamesalad-inc/about/,"Austin, TX"
Gardenio,Chelsea Shaw & Roman Gonzalez & ,2017,1-10 employees,Self-funded,Education,Lifestyle,Consumer,Startup,growgardenio.com,https://www.linkedin.com/company/gardenio/about/,"701 Brazos St, 501, Austin, Texas 78701, US"
GEMBAH,Steven Blustein & Henrik Johansson & ,2017,11-50 employees,VC-funded,Manufacturing,Cloud and Software Dev Tools,B2B SaaS,Small,https://gembah.com/about-us/careers,https://www.linkedin.com/company/gembah-inc/about/,"Austin, TX"
Genius Video,,2018,1-10 employees,Self-funded,Healthcare,Communications,B2B SaaS,Startup,www.geniusvideo.com,https://www.linkedin.com/company/genius-video-llc/about/,"5501-A Balcones Dr., Austin, TX 78731"
GeoSpatial Innovations,Carl Livingood & ,1999,11-50 employees,Self-funded,"Energy, Gas, Oil, Utilities",Business Mgt and ERP,B2B SaaS,Small,https://gsiworks.com/about-us/careers/,https://www.linkedin.com/company/gsiworks/about/,"Cedar Park, TX"
GFI Software,Neeraj Gupta & Dan Beer & ,1992,51-200 employees,VC-funded,Horizontal,Cybersecurity,B2B SaaS,Medium,https://www.gfi.com/company/careers/,https://www.linkedin.com/company/gfi-software/about/,"401 Congress Ave #2650, Austin, TX 78701"
Giftnix,Kyle Copley & Zachary Henderson & Brandon Copley & ,2013,11-50 employees,Self-funded,Horizontal,Personal On-Demand Services,Consumer,Small,https://www.giftnix.com/careers/,https://www.linkedin.com/company/giftnix/about/,"8920 Business Park Dr, Suite 250, Austin, Texas 78759, US"
Giganet Systems,Sameer Gupta & ,2010,11-50 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Small,www.giganetsystems.com,https://www.linkedin.com/company/giganet-systems/about/,"555 Round Rock West Drive, Building E, Round Rock, Texas 78681, US"
Gigday,Michael Masterson & Brian Bauman & ,2017,1-10 employees,Angel or Seed Funding,Construction,HR and Recruiting,B2B SaaS,Startup,gigday.co,https://www.linkedin.com/company/gigday/about/,"701 Brazos St, Austin, TX 78701, US"
Gitty,Rao Ankala & Gautam Ankala & ,2016,1-10 employees,VC-funded,Horizontal,HR and Recruiting,B2B SaaS,Startup,www.gitty.ai,https://www.linkedin.com/company/gitty%E2%84%A2/about/,"2025 Guadalupe St, 260, Austin, TX 78705"
Gleantap,Sagar Babber & ,2017,11-50 employees,Other,Sports and Fitness,Sales and Marketing,B2B SaaS,Small,gleantap.com,https://www.linkedin.com/company/gleantap/about/,"3308 Rogers Rd #6108, Austin, TX 78758"
GlobalDog,Linton Wong & Laurie Chen & ,2016,1-10 employees,Angel or Seed Funding,Horizontal,Marketplace,B2B SaaS,Startup,www.globaldog.com,https://www.linkedin.com/company/globaldog/about/,"5540 N Lamar Blvd, Austin, Texas 78751, US"
GoodLooking,Jonathon Kovar & ,2009,11-50 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Small,https://www.goodlooking.com/careers/,https://www.linkedin.com/company/dffmkr/about/,"10300 Metric Blvd, 300, Austin, Texas 78758, US"
Google,Fiona Clare Cicconi & Lorraine Twohill & ,1998,"10,001+ employees",Public,Horizontal,Analytics and BI,B2B SaaS,Large,https://careers.google.com/,https://www.linkedin.com/company/google/about/,"9606 N Mopac Expy, Austin, TX 78759, US"
goTransverse,Michael Beamer & James Messer & ,2008,51-200 employees,Other,Horizontal,Accounting and Finance,B2B SaaS,Medium,https://gotransverse.com/careers/,https://www.linkedin.com/company/transverse/about/,"600 Congress Ave, Suite 2800, Austin, Texas 78701"
Granify,Sarah Smith & Jeff Lawrence & ,2011,11-50 employees,VC-funded,Retail,Ecommerce,B2B SaaS,Small,https://www.granify.com/our-company/careers/,https://www.linkedin.com/company/granify/about/,"7000 Mopac Expressway, Austin, Texas 78731 USA"
GreenRoad Technologies,Dalia Goldbert & Ron Levin & David Ripstein & ,2004,51-200 employees,VC-funded,Horizontal,Logistics and Supply Chain,B2B SaaS,Medium,https://greenroad.com/uk/careers/,https://www.linkedin.com/company/greenroad/about/,"8900 Shoal Creek Blvd, Austin, Texas"
Ground Labs,Greg Kopotic & Peter Duthie & ,2007,51-200 employees,Self-funded,Horizontal,Compliance,B2B SaaS,Medium,https://www.groundlabs.com/careers/,https://www.linkedin.com/company/ground-labs/about/,"6504 Bridge Point Parkway, Suite 125, Austin, Tx 78730, US"
GroupBy,Julia Cartwright & Warren Borthwick & Rolad Gossage & ,2013,51-200 employees,Other,Horizontal,Analytics and BI,B2B SaaS,Medium,https://groupbyinc.com/careers/,https://www.linkedin.com/company/groupby-inc/about/,"720 Brazos St. , Suite 1100, Austin, TX 78701, US"
GrowthChannel,Maryna Burushkina & ,2017,1-10 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Startup,growthchannel.io,https://www.linkedin.com/company/growthchannel/about/,"Austin, TX"
Guard-IT,Jim Ford & ,1999,1-10 employees,Self-funded,Horizontal,Payments,Fintech,Startup,www.guard-it.com,https://www.linkedin.com/company/guard-it-corporation/about/,"1250 S Capital of Texas Hwy, Bldg 3, Ste 400, Austin, Texas 78746"
HackNotice,George Barcenas & Steve Thomas & ,2018,1-10 employees,VC-funded,Horizontal,Cybersecurity,B2B SaaS,Startup,hacknotice.com,https://www.linkedin.com/company/hacknotice/about/,"3616 Far West Blvd, #117 - 583, Austin, Texas 78731"
@hand,Lori Haynes & John Cannington & ,1998,11-50 employees,VC-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Small,www.hand.com,https://www.linkedin.com/company/hand-corporation/about/,"401 Congress Avenue, Suite 2650, Austin, Texas 78701"
Hayes Software Systems,Rebecca Rosas & Jordan Olivero & Matt Winebright & ,1990,11-50 employees,Acquired,Education,IT Mgt,B2B SaaS,Small,https://www.hayessoft.com/careers/,https://www.linkedin.com/company/hayes-software-systems/about/,"12007 Research Blvd, Suite 103, Austin, TX 78759, US"
Healthcare Control Systems,Alison Killian & Michele Mitrarotonda & Tom Feo & ,2008,11-50 employees,Self-funded,Healthcare,Business Mgt and ERP,B2B SaaS,Small,https://hcs.us.com/our-company/jobs-careers/,https://www.linkedin.com/company/healthcare-control-systems-inc-/about/,"4807 Spicewood Springs Rd, Building 1, Suite 1235, Austin, Texas 78759, US"
Healthgrades,Burt Kann & Brad Wensel & Rob Draughon & ,1998,501-1000 employees,Acquired,Healthcare,Personal Health Mgt,Consumer,Large,https://healthgrades.careers/,https://www.linkedin.com/company/healthgrades/about/,"Austin, TX"
HeartFlow,Joe Riley & Stephen Kam & John Farquhar & ,2007,201-500 employees,VC-funded,Healthcare,Clinical,B2B SaaS,Medium,https://www.heartflow.com/careers/,https://www.linkedin.com/company/heartflow-inc/about/,"4516 Seton Center Pkwy, Austin, Texas 78759, US"
Hearth,Scott Partlow & Nikhil Pai & Anthony Ghosn & ,2016,51-200 employees,Other,Healthcare,Personal Finance,Consumer,Medium,https://www.gethearth.com/careers/,https://www.linkedin.com/company/gethearth/about/,"5812 Trade Center Dr, Austin, Texas 78744, US"
Hello World,Sabina Bharwani & ,2016,11-50 employees,Self-funded,Healthcare,Personal eLearning,Consumer,Small,www.helloworldcs.org,https://www.linkedin.com/company/hello-worldcs/about/,"1611 W. 5th St. , Austin, TX 78751, US"
Hempchain,Monica Jones & Mark Anthony Morris & ,2019,1-10 employees,Self-funded,Cannabis,Business Mgt and ERP,B2B SaaS,Startup,hempchain.us,https://www.linkedin.com/company/hempchain/about/,"701 Brazos St, Austin, Texas 78701, US"
Hippo Insurance,Nicolette Jackson & Andrea Collins & Assaf Wand & ,2015,501-1000 employees,VC-funded,Cannabis,Personal Finance,Consumer,Large,https://www.hippo.com/careers/,https://www.linkedin.com/company/hippo-insurance/about/,"Austin, TX"
Hitch,Tanuj Girish & Jennifer Barwick & Kush Singh & ,2019,11-50 employees,Self-funded,Cannabis,Personal On-Demand Services,Consumer,Small,https://apply.workable.com/hitch-careers/,https://www.linkedin.com/company/hitchtravel/about/,"701 Brazos St, Austin, Texas US"
Hive9,Jason Andrade & ,2015,201-500 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Medium,www.hive9.com,https://www.linkedin.com/company/hive9/about/,"3101 Bee Caves Rd. Ste. 200 Austin, TX 78746"
Homads,Vi Nguyen & ,2015,1-10 employees,Angel or Seed Funding,Horizontal,Personal Real Estate,Consumer,Startup,www.homads.com,https://www.linkedin.com/company/homads/about/,"Austin, TX"
Home Now,,2019,1-10 employees,Self-funded,Real Estate,Business Mgt and ERP,B2B SaaS,Startup,www.homenow.io,https://www.linkedin.com/company/homenow/about/,"701 Brazos St, Austin, Texas 78701, US"
HomeWayz,"Lara Gabriele, Thomas Gabriele & Tom Gabriele & ",2018,1-10 employees,Self-funded,Real Estate,Automation,B2B SaaS,Startup,homewayz.io,https://www.linkedin.com/company/homewayz/about/,"701 Brazos St, Austin, Texas 78704, US"
HookBang,Sarah Hatcher & Frank Roan & ,2012,11-50 employees,Self-funded,Horizontal,Virtual Reality,B2B SaaS,Small,https://hookbang.com/careers/,https://www.linkedin.com/company/hookbang/about/,"701 Brazos Street, Suite #640, Austin, TX 78701, US"
HoopFiles,,2019,1-10 employees,Self-funded,Horizontal,Personal Sports and Fitness,Consumer,Startup,hoopfiles.com,https://www.linkedin.com/company/hoopfiles/about/,"Austin, TX"
hOp Life,Stuart Kime & Chris Peifer & ,2015,11-50 employees,VC-funded,Real Estate,Communications,B2B SaaS,Small,www.hop.life,https://www.linkedin.com/company/hop-life/about/,"Austin, Texas"
Hopstack,,2018,11-50 employees,Angel or Seed Funding,Horizontal,Logistics and Supply Chain,B2B SaaS,Small,https://angel.co/company/hopstack?utm_campaign=startup_share&utm_content=startup_share_module&utm_medium=social&utm_source=twitter&utm_term=hopstack,https://www.linkedin.com/company/hopstack/about/,"Austin, TX"
HOPZERO,Bill Alderson & Natasha Childers & James Rounsville & ,2017,1-10 employees,Angel or Seed Funding,Horizontal,Cybersecurity,B2B SaaS,Startup,hopzero.com,https://www.linkedin.com/company/hopzero/about/,"11400 Concordia University Dr, Austin, Texas 78726, US"
HoursTracker,,2020,1-10 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Startup,Startup,www.hourstrackercloud.com,"Austin, TX"
HuBoard,Ryan Rauh & ,2011,1-10 employees,Angel or Seed Funding,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,huboard.com,https://www.linkedin.com/company/huboard-inc-/about/,"Austin, TX"
Hydroid,Jim Brotherton & ,2016,1-10 employees,Self-funded,"Energy, Gas, Oil, Utilities",Automation,B2B SaaS,Startup,hydroidmeter.com,https://www.linkedin.com/company/h2optimize/about/,"1450 Sunset Ridge, San Marcos, TX 78666"
Hypergiant,Steven Fish & Mike Betzer & ,2018,51-200 employees,VC-funded,Horizontal,AI and Machine Learning,B2B SaaS,Medium,https://www.hypergiant.com/careers/,https://www.linkedin.com/company/hypergiant/about/,"522 CONGRESS AVENUE SUITE 400, AUSTIN, TX 78701"
Hypori,Brian Vetter & ,2012,51-200 employees,VC-funded,Horizontal,IT Mgt,B2B SaaS,Medium,https://hypori.com/careers/,https://www.linkedin.com/company/hypori/about/,"4040 W Braker Ln, Austin, Texas 78759"
I Hate Receipts,Christopher Walton & Ryan Greene & ,2018,1-10 employees,Angel or Seed Funding,Horizontal,Personal Finance,Consumer,Startup,ihatereceipts.com,https://www.linkedin.com/company/i-hate-receipts/about/,"2110 W. Slaughter Lane , 160, Austin, Texas 78748"
ibble,Cate Diaz & Raymond Kaminski & ,2018,11-50 employees,Self-funded,Horizontal,Lifestyle,Consumer,Small,https://jobs.lever.co/ibble/,https://www.linkedin.com/company/ibble/about/,"200 E. 6th St., Suite 208, Austin, Texas 78701, US"
IBM,Nickle LaMoreaux & Chris Bontempo & Arvind Krishna & ,1911,"10,001+ employees",Public,Horizontal,IT Mgt,B2B SaaS,Large,https://www.ibm.com/employment/?lnk=fab/,https://www.linkedin.com/company/ibm/about/,"11501 Burnet Rd., Austin, TX 78758"
ICON3D,Evan Loomis & Jason Ballard & ,2017,11-50 employees,VC-funded,Construction,Automation,B2B SaaS,Small,https://www.iconbuild.com/contact/careers/,https://www.linkedin.com/company/iconbuild/about/,"444 St Elmo Rd E, Austin, Texas US"
Iconixx Software,Jimmy Gonzales & Derrik Deyhimi & ,2010,51-200 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://iconixx.com/company/about-us/careers/,https://www.linkedin.com/company/iconixx-software-corporation/about/,"100 Congress Ave, 2000, Austin, Texas 78701"
IdealSpot,Josh Winters & Mark Smookler & ,2015,1-10 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,www.idealspot.com,https://www.linkedin.com/company/idealspot/about/,"902 East 5th Street, Austin, Texas 78702, US"
iFetch,Debbie Hamill & Hamill Denny & ,2013,1-10 employees,Self-funded,Horizontal,Personal On-Demand Services,Consumer,Startup,Startup,www.goifetch.com,"Austin, TX"
IgniteTech,Derek Reynolds & Eric Vaughan & ,2000,51-200 employees,VC-funded,Horizontal,Payments,Fintech,Medium,https://ignitetech.com/about/careers/,https://www.linkedin.com/company/ignite-tech/about/,"401 Congress Ave., Suite 2650, Austin, TX 78701"
Imandra,Grant Passmore & Denis Ignatovich & ,2014,11-50 employees,Angel or Seed Funding,Automotive,Analytics and BI,B2B SaaS,Small,https://www.imandra.ai/careers/,https://www.linkedin.com/company/aesthetic-integration/about/,"3300 N Interstate Hwy 35, Austin, TX 78705"
Immersed,Renji Bijoy & ,2017,1-10 employees,Angel or Seed Funding,Horizontal,Communications,B2B SaaS,Startup,immersedvr.com,https://www.linkedin.com/company/immersed/about/,"123 Main Street, Austin, TX 78745"
Indeed,Priscilla Koranteng & Jennifer Warren & Chris Hyams & ,2004,"10,001+ employees",Acquired,Horizontal,HR and Recruiting,B2B SaaS,Large,https://www.indeed.jobs/,https://www.linkedin.com/company/indeed-com/about/,"6433 Champion Grandview Way, Bldgs I & II, Austin, Texas 78750, US"
Inficon,John Behnke & ,2009,11-50 employees,Acquired,Manufacturing,Business Mgt and ERP,B2B SaaS,Small,www.finalphasesystems.com,https://www.linkedin.com/company/final-phase-systems/about/,"5204 E Ben White Blvd, Building 1, Austin, TX 78741, US"
Influcracy,Dhruv Pawar & Vinay Sawant & ,2022,1-10 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Startup,influcracy.com,https://www.linkedin.com/company/influcracy/about/,"8801 Golden Rain Cove, Austin, Texas 78735"
Informatica,Erin Andre & Ansa Sekharan & Amit Walia & ,1993,5001-10000 employees,Public,Horizontal,Analytics and BI,B2B SaaS,Large,https://informatica.gr8people.com/,https://www.linkedin.com/company/informatica/about/,"13620 FM 620 Bldg. B Ste. 200, Austin, TX 78717"
Infosim,Robert Ruelas & Andrew Tiedeman & ,2003,51-200 employees,Self-funded,"Energy, Gas, Oil, Utilities",Business Mgt and ERP,B2B SaaS,Medium,https://www.infosim.net/career/#jobs/,https://www.linkedin.com/company/infosim/about/,"13809 Research Blvd, Suite 802, Austin, Texas 78750, US"
InMoment,Todd Warren & Kristi Knight & Andrew Joiner & ,2002,1001-5000 employees,Acquired,Horizontal,Analytics and BI,B2B SaaS,Large,https://inmoment.com/careers/,https://www.linkedin.com/company/weareinmoment/about/,"900 South Capital of Texas Highway, Suite 125, Austin, TX 78746"
Innography (CPA Global),David Cramer & John F. Martin & ,1969,1001-5000 employees,Acquired,Legal,Analytics and BI,B2B SaaS,Large,https://www.cpaglobal.com/en-us/careers/,https://www.linkedin.com/company/cpa-global/about/,"7800 Shoal Creek Blvd #220w, Austin, TX 78757"
InQuest,Pedram Amini & ,2013,11-50 employees,Self-funded,Government,Cybersecurity,B2G,Small,inquest.net,https://www.linkedin.com/company/inquest.net/about/,"2403 East 16th Street, Studio Q, Austin, Texas 78701, US"
